,MasterGame,Team1,Team2,T1S,T1G,T1B,T2S,T2G,T2B,venue,localtime,round,is_final,year,T1SS,T2SS,ssmargin,Own_Game_Number,Opp_Game_Number,date,Margin,T1_Days_Since_Last_Game,T2_Days_Since_Last_Game,T1_Xscore,T2_Xscore,T1_Game_at_Venue,T2_Game_at_Venue,T1status,T2status,Previous_Own_Orating,Previous_Own_Drating,Previous_Opp_Orating,Previous_Opp_Drating,New_Own_Orating,New_Own_Drating,New_Opp_Orating,New_Opp_Drating,Expected_Margin,Win_Prob
2182,1092,Brisbane Lions,Western Bulldogs,76,11,10,92,13,14,Eureka Stadium,2019-05-11 13:45:00,8,0,2019,21,27,6,116,122,2019-05-11 13:45:00,-16,6.0,6.0,70.29,90.81,1,1,Away,Home,6.89,-0.8,10.43,10.96,2.04,-0.35,9.98,15.82,-7.65,0.46
2183,1092,Western Bulldogs,Brisbane Lions,92,13,14,76,11,10,Eureka Stadium,2019-05-11 13:45:00,8,0,2019,27,21,6,122,116,2019-05-11 13:45:00,16,6.0,6.0,90.81,70.29,1,1,Home,Away,10.43,10.96,6.89,-0.8,9.98,15.82,2.04,-0.35,7.65,0.54
2184,1093,Melbourne,Gold Coast,61,8,13,60,9,6,Carrara,2019-05-11 16:35:00,8,0,2019,21,15,6,121,117,2019-05-11 16:35:00,1,7.0,6.0,71.42,49.58,2,54,Away,Home,-45.19,-6.11,-42.55,-12.87,-44.82,0.29,-48.96,-13.23,2.06,0.51
2185,1093,Gold Coast,Melbourne,60,9,6,61,8,13,Carrara,2019-05-11 16:35:00,8,0,2019,15,21,6,117,121,2019-05-11 16:35:00,-1,6.0,7.0,49.58,71.42,54,2,Home,Away,-42.55,-12.87,-45.19,-6.11,-48.96,-13.23,-44.82,0.29,-2.06,0.49
2186,1094,Port Adelaide,Adelaide,68,9,14,88,13,10,Adelaide Oval,2019-05-11 19:10:00,8,0,2019,23,23,0,121,124,2019-05-11 19:40:00,-20,7.0,6.0,76.44,76.33,66,67,Home,Away,13.06,16.89,0.57,22.79,11.29,17.57,-0.11,24.57,3.29,0.52
2187,1094,Adelaide,Port Adelaide,88,13,10,68,9,14,Adelaide Oval,2019-05-11 19:10:00,8,0,2019,23,23,0,124,121,2019-05-11 19:40:00,20,6.0,7.0,76.33,76.44,67,66,Away,Home,0.57,22.79,13.06,16.89,-0.11,24.57,11.29,17.57,-3.29,0.48
2188,1095,St Kilda,West Coast,70,10,10,88,12,16,Marvel Stadium,2019-05-11 19:25:00,8,0,2019,20,28,8,117,126,2019-05-11 19:25:00,-18,7.0,6.0,73.03,107.88,5,1,Home,Away,-26.51,-0.9,-28.77,9.09,-25.02,-13.0,-16.67,7.61,-3.86,0.48
2189,1095,West Coast,St Kilda,88,12,16,70,10,10,Marvel Stadium,2019-05-11 19:25:00,8,0,2019,28,20,8,126,117,2019-05-11 19:25:00,18,6.0,7.0,107.88,73.03,1,5,Away,Home,-28.77,9.09,-26.51,-0.9,-16.67,7.61,-25.02,-13.0,3.86,0.52
2190,1096,North Melbourne,Geelong,80,11,14,104,16,8,Marvel Stadium,2019-05-12 13:10:00,8,0,2019,25,24,1,123,125,2019-05-12 13:10:00,-24,7.0,6.0,83.07,81.87,4,1,Home,Away,-0.12,-10.15,14.18,40.42,5.65,-4.4,8.44,34.64,-32.44,0.34
2191,1096,Geelong,North Melbourne,104,16,8,80,11,14,Marvel Stadium,2019-05-12 13:10:00,8,0,2019,24,25,1,125,123,2019-05-12 13:10:00,24,6.0,7.0,81.87,83.07,1,4,Away,Home,14.18,40.42,-0.12,-10.15,8.44,34.64,5.65,-4.4,32.44,0.66
2192,1097,Greater Western Sydney,Hawthorn,38,5,8,71,10,11,M.C.G.,2019-05-12 15:20:00,8,0,2019,13,21,8,124,128,2019-05-12 15:20:00,-33,8.0,8.0,44.88,63.12,12,63,Away,Home,15.66,3.63,-9.01,-5.1,-2.15,9.46,-14.85,12.7,16.7,0.59
2193,1097,Hawthorn,Greater Western Sydney,71,10,11,38,5,8,M.C.G.,2019-05-12 15:20:00,8,0,2019,21,13,8,128,124,2019-05-12 15:20:00,33,8.0,8.0,63.12,44.88,63,12,Home,Away,-9.01,-5.1,15.66,3.63,-14.85,12.7,-2.15,9.46,-16.7,0.41
2194,1098,Richmond,Fremantle,111,17,9,86,12,14,Perth Stadium,2019-05-12 15:20:00,8,0,2019,26,26,0,124,121,2019-05-12 17:20:00,25,7.0,7.0,102.38,97.51,1,4,Away,Home,-8.19,6.73,-17.43,26.54,3.22,-1.2,-9.5,15.14,-5.28,0.47
2195,1098,Fremantle,Richmond,86,12,14,111,17,9,Perth Stadium,2019-05-12 15:20:00,8,0,2019,26,26,0,121,124,2019-05-12 17:20:00,-25,7.0,7.0,97.51,102.38,4,1,Home,Away,-17.43,26.54,-8.19,6.73,-9.5,15.14,3.22,-1.2,5.28,0.53
2196,1099,West Coast,Melbourne,85,13,7,69,9,15,Perth Stadium,2019-05-17 18:10:00,9,0,2019,20,24,4,127,122,2019-05-17 20:10:00,16,6.0,6.0,68.14,84.36,7,2,Home,Away,-16.67,7.61,-44.82,0.29,-19.62,0.39,-37.6,3.24,17.73,0.59
2197,1099,Melbourne,West Coast,69,9,15,85,13,7,Perth Stadium,2019-05-17 18:10:00,9,0,2019,24,20,4,122,127,2019-05-17 20:10:00,-16,6.0,6.0,84.36,68.14,2,7,Away,Home,-44.82,0.29,-16.67,7.61,-37.6,3.24,-19.62,0.39,-17.73,0.41
2198,1100,St Kilda,Collingwood,71,10,11,112,17,10,M.C.G.,2019-05-18 13:45:00,9,0,2019,21,27,6,118,122,2019-05-18 13:45:00,-41,6.0,7.0,66.19,96.8,13,79,Away,Home,-25.02,-13.0,28.07,34.0,-22.25,-9.95,25.01,31.24,-50.05,0.26
2199,1100,Collingwood,St Kilda,112,17,10,71,10,11,M.C.G.,2019-05-18 13:45:00,9,0,2019,27,21,6,122,118,2019-05-18 13:45:00,41,7.0,6.0,96.8,66.19,79,13,Home,Away,28.07,34.0,-25.02,-13.0,25.01,31.24,-22.25,-9.95,50.05,0.74
2200,1101,Adelaide,Brisbane Lions,92,13,14,93,13,15,Gabba,2019-05-18 14:10:00,9,0,2019,27,28,1,125,117,2019-05-18 14:10:00,-1,6.0,7.0,92.52,93.86,5,59,Away,Home,-0.11,24.57,2.04,-0.35,1.67,18.98,7.63,-2.13,11.38,0.56
2201,1101,Brisbane Lions,Adelaide,93,13,15,92,13,14,Gabba,2019-05-18 14:10:00,9,0,2019,28,27,1,117,125,2019-05-18 14:10:00,1,7.0,6.0,93.86,92.52,59,5,Home,Away,2.04,-0.35,-0.11,24.57,7.63,-2.13,1.67,18.98,-11.38,0.44
2202,1102,Western Bulldogs,Geelong,89,13,11,133,21,7,Kardinia Park,2019-05-18 16:35:00,9,0,2019,24,28,4,123,126,2019-05-18 16:35:00,-44,7.0,6.0,87.54,114.6,2,12,Away,Home,9.98,15.82,8.44,34.64,13.99,6.29,17.97,30.63,-8.64,0.45
2203,1102,Geelong,Western Bulldogs,133,21,7,89,13,11,Kardinia Park,2019-05-18 16:35:00,9,0,2019,28,24,4,126,123,2019-05-18 16:35:00,44,6.0,7.0,114.6,87.54,12,2,Home,Away,8.44,34.64,9.98,15.82,17.97,30.63,13.99,6.29,8.64,0.55
2204,1103,Sydney,North Melbourne,77,11,11,72,10,12,Bellerive Oval,2019-05-18 19:25:00,9,0,2019,22,22,0,130,124,2019-05-18 19:25:00,5,7.0,6.0,85.87,66.49,2,15,Away,Home,-31.03,4.97,5.65,-4.4,-27.23,11.06,-0.44,-8.2,-13.65,0.43
2205,1103,North Melbourne,Sydney,72,10,12,77,11,11,Bellerive Oval,2019-05-18 19:25:00,9,0,2019,22,22,0,124,130,2019-05-18 19:25:00,-5,6.0,7.0,66.49,85.87,15,2,Home,Away,5.65,-4.4,-31.03,4.97,-0.44,-8.2,-27.23,11.06,13.65,0.57
2206,1104,Essendon,Fremantle,60,8,12,53,7,11,Marvel Stadium,2019-05-18 19:25:00,9,0,2019,20,18,2,121,122,2019-05-18 19:25:00,7,7.0,6.0,74.5,66.42,3,1,Home,Away,-8.06,2.13,-9.5,15.14,-8.18,6.4,-13.78,15.26,-5.79,0.47
2207,1104,Fremantle,Essendon,53,7,11,60,8,12,Marvel Stadium,2019-05-18 19:25:00,9,0,2019,18,20,2,122,121,2019-05-18 19:25:00,-7,6.0,7.0,66.42,74.5,1,3,Away,Home,-9.5,15.14,-8.06,2.13,-13.78,15.26,-8.18,6.4,5.79,0.53
2208,1105,Gold Coast,Port Adelaide,51,7,9,89,13,11,Adelaide Oval,2019-05-19 12:40:00,9,0,2019,16,24,8,118,122,2019-05-19 13:10:00,-38,7.0,7.0,56.78,86.31,6,67,Away,Home,-48.96,-13.23,11.29,17.57,-47.89,-9.52,7.57,16.5,-45.53,0.28
2209,1105,Port Adelaide,Gold Coast,89,13,11,51,7,9,Adelaide Oval,2019-05-19 12:40:00,9,0,2019,24,16,8,122,118,2019-05-19 13:10:00,38,7.0,7.0,86.31,56.78,67,6,Home,Away,11.29,17.57,-48.96,-13.23,7.57,16.5,-47.89,-9.52,45.53,0.72
2210,1106,Hawthorn,Richmond,59,8,11,95,14,11,M.C.G.,2019-05-19 15:20:00,9,0,2019,19,25,6,129,125,2019-05-19 15:20:00,-36,7.0,6.0,72.0,89.84,64,75,Away,Home,-14.85,12.7,3.22,-1.2,-17.13,10.26,5.66,1.09,-2.08,0.49
2211,1106,Richmond,Hawthorn,95,14,11,59,8,11,M.C.G.,2019-05-19 15:20:00,9,0,2019,25,19,6,125,129,2019-05-19 15:20:00,36,6.0,7.0,89.84,72.0,75,64,Home,Away,3.22,-1.2,-14.85,12.7,5.66,1.09,-17.13,10.26,2.08,0.51
2212,1107,Carlton,Greater Western Sydney,45,7,3,138,20,18,Sydney Showground,2019-05-19 16:40:00,9,0,2019,10,38,28,118,125,2019-05-19 16:40:00,-93,8.0,7.0,39.76,135.11,4,44,Away,Home,-9.2,-5.03,-2.15,9.46,-20.38,-19.18,12.0,20.65,-10.77,0.44
2213,1107,Greater Western Sydney,Carlton,138,20,18,45,7,3,Sydney Showground,2019-05-19 16:40:00,9,0,2019,38,10,28,125,118,2019-05-19 16:40:00,93,7.0,8.0,135.11,39.76,44,4,Home,Away,-2.15,9.46,-9.2,-5.03,12.0,20.65,-20.38,-19.18,10.77,0.56
2214,1108,Sydney,Collingwood,73,11,7,80,11,14,S.C.G.,2019-05-24 19:50:00,10,0,2019,18,25,7,131,123,2019-05-24 19:50:00,-7,6.0,6.0,62.2,85.44,57,5,Home,Away,-27.23,11.06,25.01,31.24,-25.9,13.14,22.94,29.91,-36.21,0.32
2215,1108,Collingwood,Sydney,80,11,14,73,11,7,S.C.G.,2019-05-24 19:50:00,10,0,2019,25,18,7,123,131,2019-05-24 19:50:00,7,6.0,6.0,85.44,62.2,5,57,Away,Home,25.01,31.24,-27.23,11.06,22.94,29.91,-25.9,13.14,36.21,0.68
2216,1109,Hawthorn,Port Adelaide,80,12,8,49,6,13,York Park,2019-05-25 13:45:00,10,0,2019,20,19,1,130,123,2019-05-25 13:45:00,31,5.0,6.0,78.89,65.06,6,1,Home,Away,-17.13,10.26,7.57,16.5,-14.68,15.5,2.34,14.05,-15.46,0.42
2217,1109,Port Adelaide,Hawthorn,49,6,13,80,12,8,York Park,2019-05-25 13:45:00,10,0,2019,19,20,1,123,130,2019-05-25 13:45:00,-31,6.0,5.0,65.06,78.89,1,6,Away,Home,7.57,16.5,-17.13,10.26,2.34,14.05,-14.68,15.5,15.46,0.58
2218,1110,North Melbourne,Western Bulldogs,115,18,7,90,13,12,Marvel Stadium,2019-05-25 14:10:00,10,0,2019,25,25,0,125,124,2019-05-25 14:10:00,25,6.0,6.0,95.5,89.41,5,4,Away,Home,-0.44,-8.2,13.99,6.29,2.84,-6.1,11.89,3.01,-14.46,0.42
2219,1110,Western Bulldogs,North Melbourne,90,13,12,115,18,7,Marvel Stadium,2019-05-25 14:10:00,10,0,2019,25,25,0,124,125,2019-05-25 14:10:00,-25,6.0,6.0,89.41,95.5,4,5,Home,Away,13.99,6.29,-0.44,-8.2,11.89,3.01,2.84,-6.1,14.46,0.58
2220,1111,West Coast,Adelaide,85,13,7,73,10,13,Adelaide Oval,2019-05-25 16:05:00,10,0,2019,20,23,3,128,126,2019-05-25 16:35:00,12,7.0,7.0,80.07,78.93,10,68,Away,Home,-19.62,0.39,1.67,18.98,-16.22,2.5,-0.45,15.57,-19.94,0.4
2221,1111,Adelaide,West Coast,73,10,13,85,13,7,Adelaide Oval,2019-05-25 16:05:00,10,0,2019,23,20,3,126,128,2019-05-25 16:35:00,-12,7.0,7.0,78.93,80.07,68,10,Home,Away,1.67,18.98,-19.62,0.39,-0.45,15.57,-16.22,2.5,19.94,0.6
2222,1112,Richmond,Essendon,73,10,13,50,6,14,M.C.G.,2019-05-25 19:25:00,10,0,2019,23,20,3,126,122,2019-05-25 19:25:00,23,6.0,7.0,78.85,60.46,76,43,Home,Away,5.66,1.09,-8.18,6.4,3.79,6.66,-13.76,8.27,4.26,0.52
2223,1112,Essendon,Richmond,50,6,14,73,10,13,M.C.G.,2019-05-25 19:25:00,10,0,2019,20,23,3,122,126,2019-05-25 19:25:00,-23,7.0,6.0,60.46,78.85,43,76,Away,Home,-8.18,6.4,5.66,1.09,-13.76,8.27,3.79,6.66,-4.26,0.48
2224,1113,Gold Coast,Geelong,64,9,10,91,13,13,Carrara,2019-05-25 19:25:00,10,0,2019,19,26,7,119,127,2019-05-25 19:25:00,-27,6.0,7.0,64.52,93.49,55,4,Home,Away,-47.89,-9.52,17.97,30.63,-43.32,-7.78,16.24,26.06,-53.0,0.25
2225,1113,Geelong,Gold Coast,91,13,13,64,9,10,Carrara,2019-05-25 19:25:00,10,0,2019,26,19,7,127,119,2019-05-25 19:25:00,27,7.0,6.0,93.49,64.52,4,55,Away,Home,17.97,30.63,-47.89,-9.52,16.24,26.06,-43.32,-7.78,53.0,0.75
2226,1114,Melbourne,Greater Western Sydney,68,10,8,94,14,10,M.C.G.,2019-05-26 13:10:00,10,0,2019,18,24,6,123,126,2019-05-26 13:10:00,-26,8.0,6.0,72.61,89.68,68,13,Home,Away,-37.6,3.24,12.0,20.65,-33.56,3.51,11.73,16.61,-33.5,0.33
2227,1114,Greater Western Sydney,Melbourne,94,14,10,68,10,8,M.C.G.,2019-05-26 13:10:00,10,0,2019,24,18,6,126,123,2019-05-26 13:10:00,26,6.0,8.0,89.68,72.61,13,68,Away,Home,12.0,20.65,-37.6,3.24,11.73,16.61,-33.56,3.51,33.5,0.67
2228,1115,St Kilda,Carlton,68,9,14,55,8,7,Marvel Stadium,2019-05-26 15:20:00,10,0,2019,23,15,8,119,119,2019-05-26 15:20:00,13,8.0,6.0,77.13,53.84,6,3,Home,Away,-22.25,-9.95,-20.38,-19.18,-24.26,-2.8,-27.53,-17.18,3.68,0.52
2229,1115,Carlton,St Kilda,55,8,7,68,9,14,Marvel Stadium,2019-05-26 15:20:00,10,0,2019,15,23,8,119,119,2019-05-26 15:20:00,-13,6.0,8.0,53.84,77.13,3,6,Away,Home,-20.38,-19.18,-22.25,-9.95,-27.53,-17.18,-24.26,-2.8,-3.68,0.48
2230,1116,Fremantle,Brisbane Lions,73,10,13,72,10,12,Perth Stadium,2019-05-26 15:20:00,10,0,2019,23,22,1,123,118,2019-05-26 17:20:00,1,7.0,8.0,92.45,77.28,5,1,Home,Away,-13.78,15.26,7.63,-2.13,-10.64,16.62,6.26,-5.27,-2.01,0.49
2231,1116,Brisbane Lions,Fremantle,72,10,12,73,10,13,Perth Stadium,2019-05-26 15:20:00,10,0,2019,22,23,1,118,123,2019-05-26 17:20:00,-1,8.0,7.0,77.28,92.45,1,5,Away,Home,7.63,-2.13,-13.78,15.26,6.26,-5.27,-10.64,16.62,2.01,0.51
2232,1117,North Melbourne,Richmond,99,15,9,62,9,8,Marvel Stadium,2019-05-31 19:50:00,11,0,2019,24,17,7,126,127,2019-05-31 19:50:00,37,6.0,6.0,89.35,57.94,6,3,Home,Away,2.84,-6.1,3.79,6.66,3.97,1.54,-3.85,5.52,-6.85,0.46
2233,1117,Richmond,North Melbourne,62,9,8,99,15,9,Marvel Stadium,2019-05-31 19:50:00,11,0,2019,17,24,7,127,126,2019-05-31 19:50:00,-37,6.0,6.0,57.94,89.35,3,6,Away,Home,3.79,6.66,2.84,-6.1,-3.85,5.52,3.97,1.54,6.85,0.54
2234,1118,Gold Coast,Greater Western Sydney,43,6,7,126,19,12,Sydney Showground,2019-06-01 13:45:00,11,0,2019,13,31,18,120,127,2019-06-01 13:45:00,-83,6.0,6.0,48.45,110.42,4,45,Away,Home,-43.32,-7.78,11.73,16.61,-45.13,-11.08,15.03,18.42,-39.73,0.3
2235,1118,Greater Western Sydney,Gold Coast,126,19,12,43,6,7,Sydney Showground,2019-06-01 13:45:00,11,0,2019,31,13,18,127,120,2019-06-01 13:45:00,83,6.0,6.0,110.42,48.45,45,4,Home,Away,11.73,16.61,-43.32,-7.78,15.03,18.42,-45.13,-11.08,39.73,0.7
2236,1119,Fremantle,Collingwood,79,11,13,75,11,9,M.C.G.,2019-06-01 13:45:00,11,0,2019,24,20,4,124,124,2019-06-01 13:45:00,4,5.0,7.0,82.66,72.11,10,80,Away,Home,-10.64,16.62,22.94,29.91,-6.82,20.6,18.96,26.1,-23.44,0.38
2237,1119,Collingwood,Fremantle,75,11,9,79,11,13,M.C.G.,2019-06-01 13:45:00,11,0,2019,20,24,4,124,124,2019-06-01 13:45:00,-4,7.0,5.0,72.11,82.66,80,10,Home,Away,22.94,29.91,-10.64,16.62,18.96,26.1,-6.82,20.6,23.44,0.62
2238,1120,Sydney,Geelong,63,8,15,85,13,7,Kardinia Park,2019-06-01 16:35:00,11,0,2019,23,20,3,132,128,2019-06-01 16:35:00,-22,7.0,6.0,73.81,73.83,2,13,Away,Home,-25.9,13.14,16.24,26.06,-22.81,16.35,13.03,22.97,-27.53,0.36
2239,1120,Geelong,Sydney,85,13,7,63,8,15,Kardinia Park,2019-06-01 16:35:00,11,0,2019,20,23,3,128,132,2019-06-01 16:35:00,22,6.0,7.0,73.83,73.81,13,2,Home,Away,16.24,26.06,-25.9,13.14,13.03,22.97,-22.81,16.35,27.53,0.64
2240,1121,Melbourne,Adelaide,88,12,16,90,14,6,Marrara Oval,2019-06-01 19:10:00,11,0,2019,28,20,8,124,127,2019-06-01 19:40:00,-2,6.0,7.0,94.02,77.35,6,2,Home,Away,-33.56,3.51,-0.45,15.57,-26.15,5.1,-2.04,8.16,-22.58,0.38
2241,1121,Adelaide,Melbourne,90,14,6,88,12,16,Marrara Oval,2019-06-01 19:10:00,11,0,2019,20,28,8,127,124,2019-06-01 19:40:00,2,7.0,6.0,77.35,94.02,2,6,Away,Home,-0.45,15.57,-33.56,3.51,-2.04,8.16,-26.15,5.1,22.58,0.62
2242,1122,Hawthorn,Brisbane Lions,66,10,6,85,12,13,Gabba,2019-06-01 19:25:00,11,0,2019,16,25,9,131,119,2019-06-01 19:25:00,-19,7.0,6.0,59.87,91.24,3,60,Away,Home,-14.68,15.5,6.26,-5.27,-19.66,13.3,8.46,-0.29,-0.09,0.5
2243,1122,Brisbane Lions,Hawthorn,85,12,13,66,10,6,Gabba,2019-06-01 19:25:00,11,0,2019,25,16,9,119,131,2019-06-01 19:25:00,19,6.0,7.0,91.24,59.87,60,3,Home,Away,6.26,-5.27,-14.68,15.5,8.46,-0.29,-19.66,13.3,0.09,0.5
2244,1123,St Kilda,Port Adelaide,69,9,15,139,22,7,Jiangwan Stadium,2019-06-02 12:40:00,11,0,2019,24,29,5,120,124,2019-06-02 14:40:00,-70,6.0,8.0,93.56,116.08,1,1,Home,Away,-24.26,-2.8,2.34,14.05,-18.2,-9.05,8.58,7.99,-21.72,0.39
2245,1123,Port Adelaide,St Kilda,139,22,7,69,9,15,Jiangwan Stadium,2019-06-02 12:40:00,11,0,2019,29,24,5,124,120,2019-06-02 14:40:00,70,8.0,6.0,116.08,93.56,1,1,Away,Home,2.34,14.05,-24.26,-2.8,8.58,7.99,-18.2,-9.05,21.72,0.61
2246,1124,Carlton,Essendon,33,4,9,74,11,8,M.C.G.,2019-06-02 15:20:00,11,0,2019,13,19,6,120,123,2019-06-02 15:20:00,-41,7.0,7.0,48.15,71.2,46,44,Away,Home,-27.53,-17.18,-13.76,8.27,-32.16,-13.33,-17.6,12.91,-19.61,0.4
2247,1124,Essendon,Carlton,74,11,8,33,4,9,M.C.G.,2019-06-02 15:20:00,11,0,2019,19,13,6,123,120,2019-06-02 15:20:00,41,7.0,7.0,71.2,48.15,44,46,Home,Away,-13.76,8.27,-27.53,-17.18,-17.6,12.91,-32.16,-13.33,19.61,0.6
2248,1125,Western Bulldogs,West Coast,72,10,12,133,21,7,Perth Stadium,2019-06-02 15:20:00,11,0,2019,22,28,6,125,129,2019-06-02 17:20:00,-61,8.0,8.0,80.41,113.28,2,8,Away,Home,11.89,3.01,-16.22,2.5,9.47,-5.39,-7.82,4.92,14.3,0.57
2249,1125,West Coast,Western Bulldogs,133,21,7,72,10,12,Perth Stadium,2019-06-02 15:20:00,11,0,2019,28,22,6,129,125,2019-06-02 17:20:00,61,8.0,8.0,113.28,80.41,8,2,Home,Away,-16.22,2.5,11.89,3.01,-7.82,4.92,9.47,-5.39,-14.3,0.43
2250,1126,Geelong,Richmond,104,16,8,37,5,7,M.C.G.,2019-06-07 19:50:00,12,0,2019,24,12,12,129,128,2019-06-07 19:50:00,67,6.0,7.0,72.43,42.01,37,77,Away,Home,13.03,22.97,-3.85,5.52,9.51,29.14,-10.02,9.04,17.16,0.59
2251,1126,Richmond,Geelong,37,5,7,104,16,8,M.C.G.,2019-06-07 19:50:00,12,0,2019,12,24,12,128,129,2019-06-07 19:50:00,-67,7.0,6.0,42.01,72.43,77,37,Home,Away,-3.85,5.52,13.03,22.97,-10.02,9.04,9.51,29.14,-17.16,0.41
2252,1127,Carlton,Brisbane Lions,78,11,12,63,9,9,Marvel Stadium,2019-06-08 13:45:00,12,0,2019,23,18,5,121,120,2019-06-08 13:45:00,15,5.0,6.0,71.09,60.97,4,1,Home,Away,-32.16,-13.33,8.46,-0.29,-32.0,-6.09,1.22,-0.46,-26.83,0.36
2253,1127,Brisbane Lions,Carlton,63,9,9,78,11,12,Marvel Stadium,2019-06-08 13:45:00,12,0,2019,18,23,5,120,121,2019-06-08 13:45:00,-15,6.0,5.0,60.97,71.09,1,4,Away,Home,8.46,-0.29,-32.16,-13.33,1.22,-0.46,-32.0,-6.09,26.83,0.64
2254,1128,Gold Coast,North Melbourne,72,11,6,99,14,15,Carrara,2019-06-08 16:35:00,12,0,2019,17,29,12,121,127,2019-06-08 16:35:00,-27,7.0,7.0,67.4,104.88,56,4,Home,Away,-45.13,-11.08,3.97,1.54,-44.23,-13.31,6.2,0.63,-30.86,0.34
2255,1128,North Melbourne,Gold Coast,99,14,15,72,11,6,Carrara,2019-06-08 16:35:00,12,0,2019,29,17,12,127,121,2019-06-08 16:35:00,27,7.0,7.0,104.88,67.4,4,56,Away,Home,3.97,1.54,-45.13,-11.08,6.2,0.63,-44.23,-13.31,30.86,0.66
2256,1129,Greater Western Sydney,Adelaide,61,9,7,82,12,10,Adelaide Oval,2019-06-08 19:10:00,12,0,2019,16,22,6,128,128,2019-06-08 19:40:00,-21,7.0,7.0,61.57,79.4,9,69,Away,Home,15.03,18.42,-2.04,8.16,9.4,17.74,-1.36,13.79,13.66,0.57
2257,1129,Adelaide,Greater Western Sydney,82,12,10,61,9,7,Adelaide Oval,2019-06-08 19:10:00,12,0,2019,22,16,6,128,128,2019-06-08 19:40:00,21,7.0,7.0,79.4,61.57,69,9,Home,Away,-2.04,8.16,15.03,18.42,-1.36,13.79,9.4,17.74,-13.66,0.43
2258,1130,West Coast,Sydney,71,10,11,116,18,8,S.C.G.,2019-06-09 15:20:00,12,0,2019,21,26,5,130,133,2019-06-09 15:20:00,-45,6.0,7.0,64.75,94.62,3,58,Away,Home,-7.82,4.92,-22.81,16.35,-9.7,0.45,-18.34,18.23,1.78,0.51
2259,1130,Sydney,West Coast,116,18,8,71,10,11,S.C.G.,2019-06-09 15:20:00,12,0,2019,26,21,5,133,130,2019-06-09 15:20:00,45,7.0,6.0,94.62,64.75,58,3,Home,Away,-22.81,16.35,-7.82,4.92,-18.34,18.23,-9.7,0.45,-1.78,0.49
2260,1131,Collingwood,Melbourne,98,15,8,57,7,15,M.C.G.,2019-06-10 15:20:00,12,0,2019,23,22,1,125,125,2019-06-10 15:20:00,41,9.0,8.0,87.02,67.98,81,69,Home,Away,18.96,26.1,-26.15,5.1,17.73,24.52,-24.58,6.33,33.06,0.67
2261,1131,Melbourne,Collingwood,57,7,15,98,15,8,M.C.G.,2019-06-10 15:20:00,12,0,2019,22,23,1,125,125,2019-06-10 15:20:00,-41,8.0,9.0,67.98,87.02,69,81,Away,Home,-26.15,5.1,18.96,26.1,-24.58,6.33,17.73,24.52,-33.06,0.33
2262,1132,Richmond,Adelaide,68,9,14,101,15,11,Adelaide Oval,2019-06-13 19:20:00,13,0,2019,23,26,3,129,129,2019-06-13 19:50:00,-33,6.0,5.0,72.29,96.84,11,70,Away,Home,-10.02,9.04,-1.36,13.79,-10.36,6.25,1.43,14.14,-6.71,0.46
2263,1132,Adelaide,Richmond,101,15,11,68,9,14,Adelaide Oval,2019-06-13 19:20:00,13,0,2019,26,23,3,129,129,2019-06-13 19:50:00,33,5.0,6.0,96.84,72.29,70,11,Home,Away,-1.36,13.79,-10.02,9.04,1.43,14.14,-10.36,6.25,6.71,0.54
2264,1133,Essendon,Hawthorn,96,14,12,77,11,11,Marvel Stadium,2019-06-14 19:50:00,13,0,2019,26,22,4,124,132,2019-06-14 19:50:00,19,12.0,13.0,94.95,69.01,4,2,Home,Away,-17.6,12.91,-19.66,13.3,-13.35,13.06,-19.8,9.05,0.83,0.5
2265,1133,Hawthorn,Essendon,77,11,11,96,14,12,Marvel Stadium,2019-06-14 19:50:00,13,0,2019,22,26,4,132,124,2019-06-14 19:50:00,-19,13.0,12.0,69.01,94.95,2,4,Away,Home,-19.66,13.3,-17.6,12.91,-19.8,9.05,-13.35,13.06,-0.83,0.5
2266,1134,Gold Coast,St Kilda,76,11,10,80,11,14,Riverway Stadium,2019-06-15 13:45:00,13,0,2019,21,25,4,122,121,2019-06-15 13:45:00,-4,6.0,12.0,73.11,80.44,1,1,Home,Away,-44.23,-13.31,-18.2,-9.05,-43.43,-12.73,-18.77,-9.85,-15.14,0.42
2267,1134,St Kilda,Gold Coast,80,11,14,76,11,10,Riverway Stadium,2019-06-15 13:45:00,13,0,2019,25,21,4,121,122,2019-06-15 13:45:00,4,12.0,6.0,80.44,73.11,1,1,Away,Home,-18.2,-9.05,-44.23,-13.31,-18.77,-9.85,-43.43,-12.73,15.14,0.58
2268,1135,Fremantle,Port Adelaide,100,15,10,79,12,7,Perth Stadium,2019-06-15 14:35:00,13,0,2019,25,19,6,125,125,2019-06-15 16:35:00,21,14.0,13.0,86.9,84.35,6,2,Home,Away,-6.82,20.6,8.58,7.99,-5.39,19.85,9.32,6.56,-1.4,0.49
2269,1135,Port Adelaide,Fremantle,79,12,7,100,15,10,Perth Stadium,2019-06-15 14:35:00,13,0,2019,19,25,6,125,125,2019-06-15 16:35:00,-21,13.0,14.0,84.35,86.9,2,6,Away,Home,8.58,7.99,-6.82,20.6,9.32,6.56,-5.39,19.85,1.4,0.51
